19a8ed68ccb7690a4de52b16f45c470c,7.0,12.0,8.07120648E8,100000.0,1000.0,0,0,19,1,1,1,1,0,4,0344,3310,2,1,01,01,14,14,01,01,14,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,0,0200,0200,000000,000000,5735,012,00,00,07,0000,0000070010,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0103,3310,0103,0000,2833,0124,0001,0344,0103,3310,1.0
0a22ae19adb2137072de8e6da3d05310,1.0,7.0,8.22073038E8,499950.0,0.0,0,0,53,0,0,1,0,0,2,1000,5800,2,1,01,02,01,01,01,01,01,51,51,51,51,10000,0,S22,S220000000,07,4,S22,156,1,0200,0200,000000,000000,5399,012,00,00,07,0000,0000070000,0,1,0,01,2,61000000,61000000,156,156,4802,1000,0004,9993,6413,5810,6413,5810,4802,1000,4802,1000,6413,5810,1.0
2b9d03940c9659c785fc06b9356742c2,2.0,19.0,8.23191617E8,430006.0,0.0,0,0,37,0,0,1,0,0,2,0000,0000,2,1,01,02,01,01,01,01,01,51,51,51,51,10000,0,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5722,021,00,00,03,0000,0200030000,0,0,0,01,2,61000000,61000000,156,156,4834,5513,4834,0000,0309,0010,0309,0010,4834,5513,4834,0000,0309,0010,1.0
44194a65cefd8d263aacaceda5eb6683,6.0,18.0,8.06183854E8,100000.0,300.0,0,0,7B,1,1,2,0,0,2,0000,0000,2,1,01,03,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,3,S10,156,0,0200,0100,000000,000000,5722,051,00,00,03,0000,0500030000,0,0,0,01,2,61000000,61000000,156,156,4847,5840,4847,0000,0104,0000,0104,0000,4847,5840,4847,0000,0104,0000,1.0
68b386543c10458d12c22324d2b18a89,2.0,0.0,8.09005536E8,1.0E7,2250.0,0,0,54,1,1,1,0,0,2,0000,0000,0,1,01,01,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5998,021,00,00,03,0000,0600030000,0,0,0,01,2,61000000,61000000,156,156,4812,4930,4812,0000,0308,0000,0308,6510,4812,4930,4812,0000,0308,0000,1.0
88e8b75c238889e3adaa3855204f5931,3.0,19.0,8.24195528E8,2180000.0,8284.0,0,0,A2,1,1,1,0,0,2,5800,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,1,0200,0200,000000,000000,5411,021,00,00,03,0000,0500030000,0,1,0,01,2,61000000,61000000,156,156,0100,5800,0014,5800,0105,0001,0105,9999,0100,5800,0100,5800,0105,0001,1.0
217f7871ffce7c08532de6c302a32359,1.0,17.0,8.15174734E8,790000.0,1000.0,0,0,82,1,1,1,0,0,2,1100,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,1,0200,0200,000000,000000,5065,021,00,00,03,0000,0600030000,0,1,0,01,2,61000000,61000000,156,156,4827,1100,0009,1100,0105,0001,0105,9999,4827,3930,4827,1100,0105,0001,1.0
c417d0fe63c61d4f105f46ede02d32e0,6.0,16.0,8.13161209E8,80000.0,624.0,0,0,68,1,1,2,0,0,2,3600,0000,2,1,01,03,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,3,S10,156,1,0200,0100,000000,000000,5998,051,00,00,03,0000,0600030000,0,1,0,01,2,61000000,61000000,156,156,1447,3610,0009,3600,0104,0000,0104,0000,1447,3750,1447,3610,0104,0000,1.0
9f5be2e8ceb85d74733422e9c439329e,6.0,16.0,8.20165205E8,600000.0,1800.0,0,0,8B,1,1,1,0,0,2,0000,0000,3,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5411,021,00,00,03,0000,0500030000,0,0,0,01,2,61000000,61000000,156,156,4887,1100,4887,0000,6303,0000,6303,0000,4887,1100,4887,0000,6303,0000,1.0
ed8b49383a3207a35fb9b03ada614531,3.0,16.0,8.10163525E8,4621100.0,9242.0,0,0,96,1,1,1,0,0,2,0000,0000,2,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5722,022,00,00,03,0000,0500030000,0,0,0,01,2,61000000,61000000,156,156,4850,4510,4850,0000,0301,0000,0301,0000,4850,4510,4850,0000,0301,0000,1.0
a3d17fd2ce684e9681420bba3d90299b,4.0,20.0,8.11201627E8,9900.0,30.0,0,0,87,1,1,1,0,0,2,5840,3310,2,1,01,01,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,0,0200,0200,000000,000000,5311,012,00,00,07,0000,0000070000,0,0,0,01,2,61000000,61000000,156,156,0308,5840,0004,9992,0103,3310,0103,0000,0308,5840,0308,5840,0103,3310,1.0
c3fcaf73060511344c86580ad338b13d,1.0,12.0,8.29121846E8,6000.0,60.0,0,0,85,1,1,1,1,0,4,0344,0000,2,1,01,01,14,14,01,01,14,00,00,00,00,10000,1,S56,S560000000,07,4,S56,156,0,0200,0200,000000,000000,5735,012,00,00,07,0000,0000070010,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0310,0000,0310,5510,2833,0124,0001,0344,0310,0000,1.0
45f8c7f62c77ba705fa2c794c2879d11,1.0,11.0,8.15110038E8,294.0,3.0,0,0,05,1,1,1,0,0,1,2900,2900,2,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,3,S22,156,1,0200,0200,000000,000000,5331,072,00,00,03,0000,0600031000,0,1,0,01,2,61000000,61000000,156,156,0105,2900,0009,2900,0102,0000,0102,0000,0105,2900,0105,2900,0102,2900,1.0
c82e36bbb50d050927155a709c3ee1ba,7.0,19.0,8.21190428E8,100000.0,1000.0,0,0,9B,1,1,1,1,0,4,0344,3310,2,1,01,01,14,14,01,01,14,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,0,0200,0200,000000,000000,5735,012,00,00,07,0000,0000070010,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0103,3310,0103,5540,2833,0124,0001,0344,0103,3310,1.0
61a570556ecbf0f286c02252453b0db6,4.0,20.0,8.11201306E8,1500000.0,0.0,0,0,97,0,0,1,0,0,2,0000,5800,2,1,01,01,01,01,01,01,01,55,55,55,55,10000,0,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5998,021,00,00,03,0000,9600030000,0,0,0,01,2,61000000,61000000,156,156,4831,3942,4831,0000,1450,5800,1450,5800,4831,3942,4831,0000,1450,5800,1.0
b1ca7fb1a93e3c430e50b0ffa5c02e4f,1.0,18.0,8.01182435E8,975600.0,240.0,0,0,14,1,1,1,0,0,2,0000,0000,0,1,03,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5065,021,00,00,03,0000,0200030000,0,0,0,01,2,61000000,61000000,156,156,4887,5820,4887,0000,0301,0000,0301,0000,4887,5820,4887,0000,0301,0000,1.0
0f82bfa0e756ad5af5735d5a056a106b,7.0,20.0,8.14202611E8,64800.0,648.0,0,0,AD,1,1,1,1,0,4,0344,0000,0,1,01,02,14,14,01,01,14,00,00,00,00,10000,1,S67,S650100000,07,4,S67,156,0,0200,0200,000000,000000,5735,012,06,06,07,0000,0000070010,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0105,0001,0105,9999,2833,0124,0001,0344,0105,0001,1.0
805b1334f43ab0187afed75f1fca918e,2.0,11.0,8.16114035E8,100000.0,1000.0,0,0,1E,1,1,1,1,0,4,0344,5800,2,1,01,01,14,14,01,01,14,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,0,0200,0200,000000,000000,5735,012,00,00,07,0000,0000070000,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0102,5800,0102,0000,2833,0124,0001,0344,0102,5800,1.0
dafdabe02c68ff7d50c577729ccd83f7,6.0,13.0,8.13132224E8,16800.0,168.0,0,0,4D,1,1,1,1,0,4,0344,5800,2,1,01,01,14,14,01,01,14,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,0,0200,0200,000000,000000,5735,012,00,00,07,0000,0000070000,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0102,5800,0102,0000,2833,0124,0001,0344,0102,5800,1.0
283ee5303cb2916a7b2da0e2e51d6dd6,3.0,10.0,8.03105402E8,76601.0,766.0,0,0,47,1,1,1,1,0,4,0344,0000,2,1,01,02,14,14,01,01,14,00,00,00,00,10000,1,S71,S650001000,07,4,S71,840,0,0220,0220,000000,000000,5969,012,06,06,07,0000,0000070000,0,0,0,01,2,66662100,66662100,156,156,2648,0840,0001,0344,0105,0001,0105,9999,2648,0840,0001,0344,0105,0001,1.0
bd0b21e4ed8f7ce6e1ffd8a16048dcd3,3.0,21.0,8.03212124E8,193688.0,1200.0,0,0,51,1,1,1,1,0,4,0344,0000,2,1,01,02,14,14,01,01,14,00,00,00,00,10000,1,S24,S240000000,01,1,S24,764,0,0200,0200,010000,010000,6011,021,02,02,01,0000,0000010000,0,0,0,01,3,71917703,71917703,156,156,2605,0764,0001,0344,0103,0000,0103,0001,2605,0764,0001,0344,0103,0000,1.0
c998bb3fa558cd128f71ca5b17504ad1,5.0,8.0,8.19085305E8,59840.0,0.0,0,0,6D,0,0,1,1,0,4,0344,0000,2,1,01,01,14,14,01,01,14,51,51,51,51,10000,0,S24,S240000000,01,1,S24,704,0,0200,0200,012000,012000,6011,021,02,02,01,0000,0200010000,0,0,0,01,3,70002992,70002992,156,156,2654,0704,0001,0344,0104,0000,0104,5840,2654,0704,0001,0344,0104,0000,1.0
c82e36bbb50d050927155a709c3ee1ba,7.0,18.0,8.21185544E8,100000.0,1000.0,0,0,54,1,1,1,1,0,4,0344,3310,2,1,01,01,14,14,01,01,14,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,0,0200,0200,000000,000000,5735,012,00,00,07,0000,0000070010,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0103,3310,0103,5540,2833,0124,0001,0344,0103,3310,1.0
0f82bfa0e756ad5af5735d5a056a106b,6.0,19.0,8.06193115E8,32800.0,328.0,0,0,64,1,1,1,1,0,4,0344,0000,0,1,01,02,14,14,01,01,14,00,00,00,00,10000,1,S67,S650100000,07,4,S67,156,0,0200,0200,000000,000000,5735,012,06,06,07,0000,0000070010,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0105,0001,0105,9999,2833,0124,0001,0344,0105,0001,1.0
b89e3823f74cec602166e4b6c4811d4b,2.0,11.0,8.1611392E8,2980000.0,1000.0,0,0,74,1,1,1,0,0,2,1100,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,1,0200,0200,000000,000000,5812,021,00,00,03,0000,0600030000,0,1,0,01,2,61000000,61000000,156,156,4827,1100,0009,1100,0105,0001,0105,9999,4827,1100,4827,1100,0105,0001,1.0
e447dc262a659567ee41b6534a36658c,6.0,13.0,8.06135026E8,2000000.0,800.0,0,0,95,1,1,1,0,0,2,0000,0000,2,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5998,021,00,00,03,0000,0500030000,0,0,0,01,2,61000000,61000000,156,156,4836,3000,4836,0000,6304,0000,6304,0000,4836,3182,4836,0000,6304,0000,1.0
805b1334f43ab0187afed75f1fca918e,4.0,0.0,8.18005659E8,100000.0,1000.0,0,0,14,1,1,1,1,0,4,0344,5800,2,1,01,01,14,14,01,01,14,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,0,0200,0200,000000,000000,5735,012,00,00,07,0000,0000070000,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0102,5800,0102,0000,2833,0124,0001,0344,0102,5800,1.0
05cfc0d20f573dc616438b2e01cc94ad,4.0,0.0,8.04002611E8,45800.0,138.0,0,0,12,1,1,1,0,0,2,5840,3310,2,1,01,01,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,0,0200,0200,000000,000000,5311,012,00,00,07,0000,0000070000,0,0,0,01,2,61000000,61000000,156,156,0308,5840,0004,9992,0103,3310,0103,0000,0308,5840,0308,5840,0103,3310,1.0
c30ec81236ffb90973b41029aaa78ba5,1.0,20.0,8.15201541E8,800.0,8.0,0,0,43,1,1,1,0,0,1,2900,2900,2,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,3,S22,156,1,0200,0200,000000,000000,5331,072,00,00,03,0000,0600031000,0,1,0,01,2,61000000,61000000,156,156,0105,2900,0009,2900,0102,0000,0102,0000,0105,2900,0105,2900,0102,2900,1.0
6c0c1e2b42a0eca66ff921bbe311c909,4.0,7.0,8.11075237E8,6800.0,3.0,0,0,B8,1,1,1,0,0,2,5800,0000,2,1,01,01,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,1,0200,0200,000000,000000,8398,011,00,00,07,0000,0000070000,0,1,0,01,2,61000000,61000000,156,156,0308,5800,0016,5800,0100,9999,0100,3600,0308,5810,0308,5800,0100,9999,1.0
173b60672b4f7d0d2b352d1906a7aeca,3.0,0.0,8.10005512E8,200000.0,360.0,0,0,1E,1,1,1,0,0,1,5800,5800,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S24,S240000000,01,1,S24,156,0,0200,0200,010000,010000,6011,021,02,02,01,0000,0500010000,0,0,0,01,3,61000000,61000000,156,156,1450,5920,1450,5800,0308,5800,0308,0010,1450,5920,1450,5800,0308,5800,1.0
ec303db14d320607b0036a1101f1da53,4.0,19.0,8.18191618E8,49596.0,397.0,0,0,15,1,1,1,0,0,2,1000,0000,2,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S56,S560000000,07,4,S56,156,1,0200,0200,000000,000000,4816,012,00,00,07,0000,0000070009,0,1,0,01,2,61000000,61000000,156,156,4802,1000,0004,9993,0103,0000,0103,0001,4802,1000,4802,1000,0103,0000,1.0
73515826a841a8233d5e6c914ce85e7c,5.0,11.0,8.12114309E8,25500.0,76.0,0,0,AE,1,1,1,0,0,2,0000,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S46,S460000000,08,4,S46,156,0,0200,0200,000000,000000,4511,012,08,08,08,0000,0000080000,0,0,0,01,2,61000000,61000000,156,156,4825,6510,4825,0000,0103,0000,0103,0001,4825,6510,4825,0000,0103,0000,1.0
6c0c1e2b42a0eca66ff921bbe311c909,3.0,16.0,8.10162935E8,12800.0,6.0,0,0,14,1,1,1,0,0,2,5800,0000,2,1,01,01,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,1,0200,0200,000000,000000,8398,011,00,00,07,0000,0000070000,0,1,0,01,2,61000000,61000000,156,156,0308,5800,0016,5800,0100,9999,0100,3600,0308,5810,0308,5800,0100,9999,1.0
7ecfa3b2228ff95157b9df6964a7c545,3.0,9.0,8.24095344E8,187364.0,1874.0,0,0,21,1,1,2,1,0,4,0344,0000,0,1,01,03,14,14,01,01,14,00,00,00,00,10000,1,S22,S220000000,03,1,S10,410,0,0200,0100,000000,000000,5309,021,00,00,03,0000,0200030000,0,0,0,01,2,70059899,70059899,156,156,2600,0410,0001,0344,0104,0000,0104,0000,2600,0410,0001,0344,0104,0000,1.0
9ee896369301e3b73724bf3b9788eb47,4.0,5.0,8.04055301E8,100.0,1.0,0,0,28,1,1,1,1,0,4,0344,5800,2,1,01,01,14,14,01,01,14,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,0,0200,0200,000000,000000,5735,012,00,00,07,0000,0000070000,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0102,5800,0102,0000,2833,0124,0001,0344,0102,5800,1.0
43a33dc2f190196c3f54f9fc1511b394,4.0,17.0,8.25170732E8,200000.0,360.0,0,0,2C,1,1,1,0,0,2,4500,0000,2,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S24,S240000000,01,1,S24,156,0,0200,0200,010000,010000,6011,021,02,02,01,0000,0200010000,0,0,0,01,3,61000000,61000000,156,156,0431,4730,0431,4730,0301,0000,0301,0000,0431,4730,0431,4730,0301,0000,1.0
214d744523f91913aedb88a8505ce220,4.0,14.0,8.18141659E8,9800.0,75.0,0,0,32,1,1,1,0,0,2,1000,0000,2,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,3,S22,156,1,0200,0200,000000,000000,5814,072,00,00,03,0000,0600031000,0,1,0,01,2,61000000,61000000,156,156,0310,1000,0003,1000,0105,0001,0105,9999,0310,1000,0310,1000,0105,0001,1.0
0654450026e45e4dab183156be175457,1.0,11.0,8.29112425E8,17336.0,0.0,0,0,67,0,0,1,1,0,4,0344,7310,2,1,01,01,14,14,01,01,14,51,51,51,51,10000,0,S24,S240000000,01,1,S24,608,0,0200,0200,011000,011000,6011,021,02,02,01,0000,0000010000,0,0,0,01,3,71444631,71444631,156,156,2736,0608,0001,0344,1409,7310,1409,7310,2736,0608,0001,0344,1409,7310,1.0
a61701a4c3df4dba1a65ab5a8a75fc8f,6.0,12.0,8.20123019E8,4975.0,0.0,0,1,A2,1,1,1,0,0,2,5800,0000,2,1,01,01,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,1,0200,0200,000000,000000,4814,011,00,00,07,0000,0000070000,0,1,0,01,2,61000000,61000000,156,156,0305,5800,0016,5800,0103,0000,0103,0000,0305,5810,0305,5800,0103,0000,1.0
8623ef675f1027aaae42cda27aeec75e,4.0,15.0,8.04153306E8,880000.0,2640.0,0,0,4D,1,1,1,0,0,2,0000,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5541,021,00,00,03,0000,0500030000,0,0,0,01,2,61000000,61000000,156,156,4836,5810,4836,0000,0105,0001,0105,9999,4836,5810,4836,0000,0105,0001,1.0
ad34d03bf2155547f853d79abe495b6f,4.0,9.0,8.18095849E8,99900.0,300.0,0,0,52,1,1,1,0,0,2,0000,0000,2,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,3,S22,156,0,0200,0200,000000,000000,4511,071,00,00,03,0000,0600030000,0,0,0,01,2,61000000,61000000,156,156,4836,2901,4836,0000,0105,0001,0105,9999,4836,2901,4836,0000,0105,0001,1.0
9ee896369301e3b73724bf3b9788eb47,4.0,7.0,8.04070732E8,30000.0,300.0,0,0,30,1,1,1,1,0,4,0344,5800,2,1,01,01,14,14,01,01,14,00,00,00,00,10000,1,S22,S220000000,07,4,S22,156,0,0200,0200,000000,000000,5735,012,00,00,07,0000,0000070000,0,0,0,01,2,61000000,61000000,156,156,2833,0124,0001,0344,0102,5800,0102,0000,2833,0124,0001,0344,0102,5800,1.0
c28f630cb36b5b0ccc21b4b3138a5247,2.0,11.0,8.30114546E8,452000.0,1356.0,0,0,02,1,1,1,0,0,2,3320,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,4814,021,00,00,03,0000,0200030000,0,0,0,01,2,61000000,61000000,156,156,4825,3320,0004,9992,6303,0000,6303,0000,4825,3320,4825,3320,6303,0000,1.0
396797dfda060ef0098dbb383af201fc,4.0,17.0,8.04170607E8,980000.0,2940.0,0,0,08,1,1,1,0,0,2,0000,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5722,021,00,00,03,0000,0000030000,0,0,0,01,2,61000000,61000000,156,156,4823,6020,4823,0000,0305,0001,0305,0001,4823,6020,4823,0000,0305,0001,1.0
751f25d5beb4d577a648540563cd40c4,5.0,0.0,8.26003623E8,179496.0,0.0,0,0,27,0,0,1,1,0,4,0344,0000,2,1,01,02,14,14,01,01,14,62,62,62,62,10000,0,S24,S240000000,01,1,S24,410,0,0200,0200,010000,010000,6011,021,02,02,01,0000,0200010000,0,0,0,01,3,70059832,70059832,156,156,2600,0410,0001,0344,0310,0000,6310,0000,2600,0410,0001,0344,0310,0000,1.0
dd27c5772aa4556bf25981e80922ab52,1.0,11.0,8.01115529E8,1000000.0,3000.0,0,0,22,1,1,1,0,0,2,0000,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5722,021,00,00,03,0000,0000030000,0,0,0,01,2,61000000,61000000,156,156,4823,6040,4823,0000,0105,0001,0105,9999,4823,6040,4823,0000,0105,0001,1.0
0b09ec98f45e645604fa207a7c240a00,2.0,23.0,8.0923544E8,300000.0,360.0,0,0,4F,1,1,1,0,0,2,0000,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S24,S240000000,01,1,S24,156,0,0200,0200,010000,010000,6011,021,02,02,01,0000,0500010000,0,0,0,01,3,61000000,61000000,156,156,0100,3330,0100,9999,0105,0001,0105,9999,0100,3330,0100,9999,0105,0001,1.0
f225a2694fb3a6652dfa30fa8d0fc92d,1.0,15.0,8.01152712E8,198000.0,594.0,0,0,59,1,1,1,0,0,2,0000,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,4511,021,00,00,03,0000,0000030000,0,0,0,01,2,61000000,61000000,156,156,4823,2900,4823,0000,0105,0001,0105,9999,4823,2900,4823,0000,0105,0001,1.0
51fa74db47acde42054d9d1cbcc33ee5,4.0,16.0,8.04160822E8,998000.0,2994.0,0,0,2B,1,1,2,0,0,2,5800,0000,0,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S10,156,0,0200,0100,000000,000000,5411,021,00,00,03,0000,0200030000,0,0,0,01,2,61000000,61000000,156,156,4833,5800,0004,9992,0104,0000,0104,0000,4833,5800,4833,5800,0104,0000,1.0
527f6b6bc1ce85e16e0b4fa22d40f5ff,1.0,15.0,8.22151823E8,915000.0,1830.0,0,0,57,1,1,1,0,0,2,0000,0000,2,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5411,021,00,00,03,0000,0200030000,0,0,0,01,2,61000000,61000000,156,156,4887,6020,4887,0000,6302,0000,6302,0000,4887,6020,4887,0000,6302,0000,1.0
e2bc9b22ebc708e847185b2beaffe8c2,3.0,16.0,8.24162357E8,500000.0,1500.0,0,0,81,1,1,1,0,0,2,0000,0000,2,1,01,02,01,01,01,01,01,00,00,00,00,10000,1,S22,S220000000,03,1,S22,156,0,0200,0200,000000,000000,5411,022,00,00,03,0000,0200030000,0,0,0,01,2,61000000,61000000,156,156,4833,5010,4833,0000,6303,0000,6303,0000,4833,5010,4833,0000,6303,0000,1.0
