08b589b5cbe76fbe0d401c947d6e63ff	6510	1000	178.5
119135b9ee7a095c9c886642c10f9c15	6510	500	174
1ae8e00a1704293b54e783adcbdd04e4	6510	1500	183.3333333
1c7461909ad2e848fe0ab5e0affd847b	6510	500	174
1d5f45491e9be676e38ac9d6c05776f5	6510	1000	146.5
23b11bae7494fa0e5c4a35f215d0856b	6510	1000	146.5
245952f53b6fbd1f4cee78609e710ccf	6510	1000	146.5
2813645b1b6c62cdea4d70bc79cd5ba0	6510	500	152
29f754bd3ed99f3dccfcb839ce49d2b2	6510	500	174
3046521746833410e7a29ea864660f38	6510	500	152
308b6b2abb0532648e6431ab907269bc	6510	1000	151
3187521e553c9cdb52468b78d2ac38fe	6510	500	152
3a937831addd69fc31dd72f7dccb44ed	6510	500	152
4604c30a226a4b03dd577f2a5b64650d	6510	500	153
4762c68a6296115a73299ea5fe250946	6510	500	153
4cd7209aaf9b0e2e1dc3df2240bf09b2	6510	500	152
4eaccd06381d5f0675fde1be30168b9a	6510	500	152
5806ee53f0e17a92371d6787729e13b2	6510	1000	178.5
5fc7206def3e91751c4b5abe67022afa	6510	500	153
5fd2fb6b22a0783223274e5c6fe3d426	6510	1500	145
6108d426f40e147bb1e2c042374679aa	6510	500	153
626d03124929736701a320fe82dc5d60	6510	1000	146.5
64af8b36852557df97e3c9bd3aa1f59c	6510	500	174
66e432e50f199a4e2ddbf8a911a97c73	6510	500	152
694acaddc0e9508dd786a87f7c67a4d9	6510	500	174
7440956036efe966c4c327e1a3e48885	6510	500	174
74831128b3ff0780ebe19d19d4625a94	6510	500	152
8e2b1760637847a35740a8c60be74080	6510	500	174
9185564d092d516cc6a19ac478437832	6510	500	152
97283efd952f80b7a4d44a9593c8bc81	6510	500	142
97a4d74505881f72152eba632d0836e0	6510	500	153
9cf79e531c8c7a106c78bac14579574b	6510	500	174
a4107204be8e36ae4a020369373fa041	6510	500	174
aa8f9e88f39459a6f2edf34e5d5944d8	6510	500	152
b097667f35fb47a0df2349b808221700	6510	500	174
b19e08dbc3a84a9e40071ec2e243f616	6510	1000	178.5
b47335be0906117591cd92ff89025c9e	6510	500	174
c215ed77cba84f9ae0c2c20102ceef01	6510	500	152
c301001083aefeb4f7c9e070dd975fde	6510	1000	152.5
c77320ae08d255b7d1b6252b1ae81e19	6510	500	174
cf5fd107a944e5c1f413bcd73c8a3fd0	6510	500	153
d1065ef624e85dbba035ef4981bde8b2	6510	1000	174
de60d2499079efb889ce0657e3e55b7b	6510	500	153
ec17bb49f31bddaf576aa82f0e301864	6510	1000	178.5
ecd593252ba0670eb16b761228c1551c	6510	500	152
f1840c70ff35b4a958f1ff5a8e79c3a5	6510	500	152
fa8f8dee3687ea7f37e44104c57367ce	6510	500	174
fc0b040df262df8780b704a794eeb17b	6510	1000	146.5
