0135fa2d321f42cbb65d5e5f6e5a0d25	158	828780	101
04c2bec8b7836db6c0b4cefd20aabdee	392	986753	172
05aa7ed12511dcf19b2a1a386ecebf83	392	7201	171
08b589b5cbe76fbe0d401c947d6e63ff	392	993954	186
09bbdb40d9399ee0cf56ffa45949df4c	158	828780	102
0dfcdfbc276e3ab383a395e9320a6c70	392	7201	171
0ec75fae11651e7659e64de048099e87	392	980253	152
0fce1530f630e50fcaad3e9dc31d9955	158	414390	83
119135b9ee7a095c9c886642c10f9c15	392	7201	171
14a18b5e92a6e5ac33a1adeecf842b93	158	828780	102
17002cca434f45b8734be7ec9052851e	392	993240	131
19fd067bb00914028c88674d57de2224	158	828780	105
1ae8e00a1704293b54e783adcbdd04e4	392	7201	171
1b0aaf2cc34c6d3321cec8f3131cc84b	1100	100000	115
1c4e5b993282b4a9e08cbf38f49920fe	158	831910	163.6666667
1c7461909ad2e848fe0ab5e0affd847b	392	993954	177.5
1dd026b547e50002d5cc44de26aaca40	158	828780	92
213d9ad2a16c06258e71bc93139ee242	158	828780	101
22271316e8b7e522dd89bd91f6f32d44	392	7201	171
22e1650eb49ae013ca70be47c3c66914	158	828780	102
2353fa8f746416aeff9bc23f0111f32d	158	828780	101
23eb094c3cc6e706eb9cd0a30c163abe	392	973766	193
245952f53b6fbd1f4cee78609e710ccf	392	993240	162
2813645b1b6c62cdea4d70bc79cd5ba0	392	981694	173
2912d722c3a52e5d7658b7f9d93a4ce9	392	14402	171
299f2ba0f3f5e832d79b8143e1512816	392	7201	171
29c66d179e91887ee7cbc8eb2ef676b0	158	831910	142
29f754bd3ed99f3dccfcb839ce49d2b2	392	7201	171
29f923c8c6c4ca72f977b565a5916e54	158	414390	83
29ffada1c7f876b517648d3df91129d8	392	7201	171
3046521746833410e7a29ea864660f38	392	982408	174
308b6b2abb0532648e6431ab907269bc	392	993240	172
3187521e553c9cdb52468b78d2ac38fe	392	981694	173
31ca34ee1935b70cc54cc40411354dab	158	1243170	103
3a404f19671dc84d37aa6be999cd2044	392	7201	171
3a937831addd69fc31dd72f7dccb44ed	392	982408	175.5
3cd83a32c63814bd18167d94ce4c8aa4	158	831911	155.6666667
3d0d4156a10300e942915afcb08f943e	158	831910	142
3d13b52c4dc8fa8c6d93a201d93deca5	158	831910	165
3d749593f0a5ff8e7a486007af2c0d52	392	986753	173
404da2d2e783e17dab6c8f0d89aaf80d	158	831910	170
4271ff39e2a7101fe4c26b368a1d84c0	158	831910	142
432f8e47a4474ba464ea8ce657e92f55	392	993928	151
4604c30a226a4b03dd577f2a5b64650d	392	981694	174
4762c68a6296115a73299ea5fe250946	392	993240	174
48357f8253b305036122f866c3e20a27	158	828780	100
495659d6e69fd302847d49b1a8c8a22b	158	828780	102
4cd7209aaf9b0e2e1dc3df2240bf09b2	392	982408	173
4dbb54852bc516a825630452e7b986ba	158	828780	104.5
4ea748596257b1972a035421bf922a01	392	980253	161
4eaccd06381d5f0675fde1be30168b9a	392	982408	173
4f220beaad678eae65085f3e30439dec	392	986753	171
4f7138ce0c5bd2efc267fbb04a238044	158	828780	105
525a22f5394f4f983d6e3a11d6a365d5	158	828780	102
5646e06780e97f5376f85dd947af2656	158	1247867	149.2
5806ee53f0e17a92371d6787729e13b2	392	993941	183
586f5a20b4a17f7b21b76396c30d329c	392	986753	172
5a3cd52ce2a27edfacc9779f645d2ff9	392	1966993	164.5
5fc7206def3e91751c4b5abe67022afa	392	993227	174
6108d426f40e147bb1e2c042374679aa	392	981694	174
635f3f481faa7f491b03bd145e0d1e2e	158	831910	142
642d8a974b8c37f0121caeaf31c86091	392	999727	172
64af8b36852557df97e3c9bd3aa1f59c	392	993954	177.5
66043e4458646b7b3041f6f034994c23	158	831910	142
66e432e50f199a4e2ddbf8a911a97c73	392	981694	174
68b19487a71c32027dff432cc1873e20	392	7201	171
68bf14b4342cfe9346852bdc2346ccb1	158	831910	170
694acaddc0e9508dd786a87f7c67a4d9	392	7201	171
69a747a85aed6e74aa2c73383b0e0028	392	986740	150
6b949cc794ee41271e2f93795b75f852	158	831910	142
6c2481491c5ea342ca53acb5ba2f72c7	392	986740	211
6c5c43700cc0eb8f8ced0e9865ed5f81	392	993954	162
6cdce0902b09fdb33bdc3f99a6319609	158	831910	165
6ec954ba050058d9ea0beb26cda04536	158	828780	101
6ef42a766da011927354c130572082a0	158	828780	104
70c4aca8e3b1e14bede59770649da825	392	7201	171
71049400aaaa01e79883dfa5fe3fe413	158	828780	100
7179f2007f1a5464ae5c325e0ee06416	158	828780	102
7394f486b4e71c3ce0576caa5ab5a90f	158	1243170	102
7440956036efe966c4c327e1a3e48885	392	993954	177.5
74831128b3ff0780ebe19d19d4625a94	392	1189995	173.25
77a49444302091accf95f8495718a987	158	831910	154
7e9eb3f360bd8546afc4095f4a42267e	392	2979720	172
8043eb5be0057cf1e09057c24b91dda3	158	828780	101
81b1e204246d2aba0dbe9669053b6156	392	7201	171
842983a5b63ac5928e36a6abbcd3c269	158	1039106	138.3333333
88d027db96550e78fc4f8edf444e7f40	158	828780	104
88de7065be623a093d21b6f0a4c1d0f7	392	1987155	150.6666667
8e2b1760637847a35740a8c60be74080	392	993954	177.5
8f49ac75c7646664b1ab0a0e7aa582bf	392	7201	171
8f8395dae673fd0a58d56a03762f990c	392	6974	160
916ddb2e3a43830375d3fa3ddff6d245	392	986740	190
9185564d092d516cc6a19ac478437832	392	982408	173
91bc21b0af1a6633bbbe513520380cdd	158	831910	143
9633c9bd73b58dddf637ad5b23097f58	158	828780	102
97283efd952f80b7a4d44a9593c8bc81	392	993240	172
97a4d74505881f72152eba632d0836e0	392	993240	174
9aca2e240506a23bc4f82998dbf33717	158	831910	165
9c0d73ce66aeac4cafb35f9cdf865974	158	828780	100
9ce201e5f7021d7bda78fd909996b655	158	831910	142
9cf79e531c8c7a106c78bac14579574b	392	993954	177.5
9f01c6f07efa2c5d3f75bf63a59dbeeb	158	828780	102.5
a3f9466734601d8716a419174c803107	158	1243170	104
a4107204be8e36ae4a020369373fa041	392	7201	171
a493b849c9d0f063b0f885e87900768c	158	828780	103
a5108fb1e402d7578720e301c27c4574	158	828780	104
a5f3869050d04e5f369ed74ef8382c28	392	980253	163
a621fc29cdfce7e4ce1227d40fd07f07	392	980253	163
a65f164ffc50b71736846885f999a45e	392	986740	164
a69f9c94e40bcd41de4754f8c0f5a843	158	831910	165
a6cc25c5059ff8dbf2eaff3fdfa00986	158	828780	102
a9744930dfa1266faff349909b5844b1	158	828780	102
a9dc715acfad75a1b4b544509f4cadbe	392	7201	171
aa8f9e88f39459a6f2edf34e5d5944d8	392	982408	173.75
ad18be0649319d92a7ce4aad8ded6c94	158	828780	103
b097667f35fb47a0df2349b808221700	392	7201	171
b19e08dbc3a84a9e40071ec2e243f616	392	995889	190.6666667
b2b113b2f661653a98c53186a9f2aed9	392	973766	153
b2fe0c816eda34546207c0619da63b69	392	973766	193
b47335be0906117591cd92ff89025c9e	392	993954	177.5
b631e20e25f0cb089eb643837299594b	158	831910	165
b6fb05a1404378fdbd9ad61a0e4d4d4f	392	986753	172
b8e9341a2142e67a17061ccf2feae771	158	828780	102
ba3d422330a6f0ad5114ca69dc086914	392	7201	171
be45cafe6f2a6e95554707ec675c346b	158	831910	142
bf28bd8b43e6c63728d121f8540896c1	392	980979	173
bf3fc9c96cfd2ef1a1974f62cb97394f	392	7201	171
c04f2d9e3ccf72035536c0449894534f	158	831910	142
c178b40f22b8c1ec32029bd755e912e9	158	831910	165
c215ed77cba84f9ae0c2c20102ceef01	392	981694	174
c2c49e7577e23b536754031cb1e3e782	158	831910	165
c47df5b3c0ff3c51f6c57625826982b9	392	1966993	163
c77320ae08d255b7d1b6252b1ae81e19	392	1001155	175.3333333
c7cd69fb458a1b467b533709e7e4479d	158	831910	165
cdfa4b74d5255cf9e1ff93ba45c2ea7c	158	828780	100
cf5fd107a944e5c1f413bcd73c8a3fd0	392	981694	174
d002d0af5e3d76a0bb66350a7f0f52ae	158	828780	101
d1065ef624e85dbba035ef4981bde8b2	392	993954	177.5
d1ada0da40020ca45a51bd04cd0b4144	392	7201	172
d2675c9a2b6a174e01d8f81912b4fdd9	392	7201	171
d482538f4f0183d643f6529fbb95f1af	392	986740	163
d4e94f3aab5f51dbd236117825b225ea	158	831910	165
d7759a71b8ba7b10721558a467a53bb5	392	1979967	152
da4372d5a7b052b9e6687e5fc22b95e9	392	986753	173
da87470af3b675ca5968736ef0aa9aa0	158	831910	142
de60d2499079efb889ce0657e3e55b7b	392	982408	174
df6916f2fa670bada9dbd9efed3e5494	392	986740	192
e14b039c2352734ebca1b2b1250f06eb	158	828780	101
e474853b6519d86d41e64cf95187126d	158	831910	170.5
e4aa4d43f47175b5bf3346163cac500a	158	828780	100
e54d0437fbb02ffbb27117cb31e59b86	392	980266	173
e67da53e64ee10168a14d5b1bf44cdda	158	831910	170
e76d688591f2056f3b2fbba2640c70e1	158	828780	103
ea76fb31949edff094341ec6f5a7a55c	158	831910	165
ea9d87ec9da97252527b4910f5cec47f	392	986740	190
ec17bb49f31bddaf576aa82f0e301864	392	7201	171
ecd593252ba0670eb16b761228c1551c	392	989609	172
ed31bf3db9619cfa12b1cfa89bfb6d4a	392	986753	173
f1840c70ff35b4a958f1ff5a8e79c3a5	392	981694	174
f1b00607d47f40ff8fbf1669297ef25b	392	7201	171
f26b4fac6453cb769d848b1b4ad49d81	158	831910	165
f339aab928dbb58d91acf56e55ce5122	392	7201	171
f3494e017722f94148597437c40021ce	158	828780	102
