,0,1
137,ins_pay_mode_2,0.002743646444739375
138,up_discount_0,0.0
139,app_discount_0,0.0
140,ctrl_rule1_00000000,0.0
141,mer_version_1.0.0,0.0023352663525900664
142,mer_version_1.0.0.1,5.326277315972169e-07
143,mer_version_1.0.0.4,0.0018971107139868265
144,mer_version_1.0.0.5,0.0006040368651125815
145,mer_version_5.0.0.1,0.0
146,app_version_1.0.0,0.0013981633362613202
147,app_version_1.0.0.4,0.003024431368785296
148,order_type_0011,0.0
149,order_type_0012,1.3295742015841903e-05
150,order_type_0231,0.0016678683209736028
151,order_type_0232,0.002057438599400974
152,app_ntf_st_0,0.0
153,acq_ntf_st_0,0.0
154,proc_sys_01,0.0
155,mchnt_back_url_ZX|http://144.104.64.147:8090/HNBDemoClients/c2BAddnReceive,0.0
156,mchnt_back_url_ZX|http://144.180.64.20:8089/notifyRecorder,0.0
157,mchnt_back_url_ZX|http://144.240.93.122:8080/order-notice/qrTransAccTrBack.do,0.0027867577197396337
158,mchnt_back_url_ZX|http://144.240.93.132:8080/order-notice/qrTransAccTrBack.do,0.0
159,mchnt_back_url_ZX|http://144.255.232.40:18904/egate/ucup/qrC2CReceivedNotify.html,0.00022699587133558907
160,mchnt_back_url_ZX|http://144.255.233.196/qrcode/BaseHttp.dll?QRPayEntry,0.00015856033553110312
161,mchnt_back_url_ZX|http://144.255.233.51:27443/,0.0
162,mchnt_back_url_ZX|http://144.255.248.122:21000/QRCS_IN,0.00023529787144505499
163,mchnt_back_url_ZX|http://144.255.248.197:9444/paygate/unionpay/QRPP05.do,0.0
164,mchnt_back_url_ZX|http://144.255.248.232:18111/scancodepay/scp/unionPayRequest.do,1.4802852200096682e-05
165,mchnt_back_url_ZX|http://144.255.248.35:18901/egate/ucup/qrPaymentNotify.html,3.011569864702768e-05
166,mchnt_back_url_ZX|http://144.255.251.20:7052/paygate/unionpay_C2BResultReveive,0.0
167,mchnt_back_url_ZX|http://144.255.254.115:45005/bosc/0510000903/02460354,0.0
168,mchnt_back_url_ZX|http://144.255.254.115:45005/bosc/0510000903/02532915,0.0
169,mchnt_back_url_ZX|http://144.32.64.2:9080/qrcode/webservice/notify/trace,0.00034056813431494965
170,mchnt_back_url_ZX|http://144.32.67.155:8001/EsbService/QRCodeService,0.0
171,mchnt_back_url_ZX|http://144.32.67.36/proxy/at/notify/UnionCollectionNotify/Process.plain,0.0
172,mchnt_back_url_ZX|http://144.40.68.70:9080/QRCPTrans/QRCPCupService/QrGatherNotice,0.0
173,mchnt_back_url_ZX|http://144.40.69.132:8080/ifsp-commcup/PAY/QrGatherNotice,0.0
174,mchnt_back_url_ZX|http://144.40.69.5:21000/wcg/webtrans/qpTransReq.do/qrCodeNotify,0.0
175,mchnt_back_url_ZX|http://144.48.68.41:9080/netpay/QrPayBackRcv.do,0.00013436819657744697
176,mchnt_back_url_ZX|http://144.88.64.188:9080/QRPay/backTrans,0.0
177,mchnt_back_url_ZX|http://144.88.69.29:9013/ECP0CUPS0IN,8.53019863405414e-05
178,mchnt_back_url_ZX|http://19.126.1.45:8080/order-notice/qrTransAccTrBack.do,0.0
179,mchnt_back_url_http://wap.e96518.com:81/mobileServer/NotifyReceiveRdr,0.0
180,mchnt_back_url_http://www.specialUrl.com,0.0022902316769659874
181,mchnt_back_url_https://pay.grcbank.com/EpayOnline/upop_acceptUpop2DbarcodesBackResult.action?marchNo=92000301,0.0
182,mchnt_back_url_https://payment.bankcomm.com/f2fgate/collectionConfirm.do,0.0
183,app_back_url_ZX|http://144.104.64.147:8090/HNBDemoClients/c2BAddnReceive,0.0
184,app_back_url_ZX|http://144.148.67.51:9060/QRCServer/QRC/zs/tradNotice,0.0
185,app_back_url_ZX|http://144.180.64.20:8089/notifyRecorder,0.0
186,app_back_url_ZX|http://144.24.64.108:22001/qrService,0.0
187,app_back_url_ZX|http://144.240.93.122:8080/order-notice/qrSynPayBack.do,0.0034287588765858825
188,app_back_url_ZX|http://144.240.93.132:8080/order-notice/qrSynPayBack.do,0.0
189,app_back_url_ZX|http://144.255.18.97:29001/perbank/acpC2BAddnReceive.do?type=notice&orderFlowNo=M18041957340781,0.0
190,app_back_url_ZX|http://144.255.18.97:29001/perbank/acpC2BAddnReceive.do?type=notice&orderFlowNo=M18042567655099,0.0
191,app_back_url_ZX|http://144.255.18.97:29001/perbank/acpC2BAddnReceive.do?type=notice&orderFlowNo=M18042874639403,0.0
192,app_back_url_ZX|http://144.255.19.162:8080/apigate/QrNotityReceive.do,0.0
193,app_back_url_ZX|http://144.255.232.40:18904/egate/ucup/barcodePayNotice.html,0.0002490184067928367
194,app_back_url_ZX|http://144.255.233.196/qrcode/BaseHttp.dll?QRPayEntry,4.262633871274456e-05
195,app_back_url_ZX|http://144.255.233.51:27443/,8.893906821327838e-06
196,app_back_url_ZX|http://144.255.248.122:21000/QRCS_IN,0.00041510375285346934
197,app_back_url_ZX|http://144.255.248.197:9444/paygate/unionpay/QRZS03.do,0.0
198,app_back_url_ZX|http://144.255.248.232:18111/scancodepay/scp/unionPayRequest.do,0.0021081114603045585
199,app_back_url_ZX|http://144.255.251.20:7052/paygate/unionpay_C2BResultReveive,0.0
200,app_back_url_ZX|http://144.255.254.115:45005/bosc/0130000903/02460361,0.0
201,app_back_url_ZX|http://144.255.254.115:45005/bosc/0130000903/02518364,0.0
202,app_back_url_ZX|http://144.255.254.115:45005/bosc/0130000903/02518417,0.0
203,app_back_url_ZX|http://144.255.254.115:45005/bosc/0130000903/02526343,0.0
204,app_back_url_ZX|http://144.255.254.115:45005/bosc/0130000903/02532921,0.0
205,app_back_url_ZX|http://144.255.254.115:45005/bosc/0130000903/02533252,0.0
206,app_back_url_ZX|http://144.255.254.115:45005/bosc/0130000903/02533372,0.0
207,app_back_url_ZX|http://144.255.254.115:45005/bosc/0130000903/02533539,0.0
